TravelDate,DayOfWeek,Station,EntryTapCount,ExitTapCount
20240511,Saturday,South Kenton,894,801
20240511,Saturday,South Quay,3636,2961
20240511,Saturday,South Ruislip,2067,2050
20240511,Saturday,South Tottenham,2485,2477
20240511,Saturday,South Wimbledon,4937,5136
20240511,Saturday,South Woodford,5338,5412
20240511,Saturday,Southall,9237,8735
20240511,Saturday,Southbury,1150,1150
20240511,Saturday,Southfields,6640,5967
20240511,Saturday,Southgate,5246,5443
20240511,Saturday,Southwark,9347,10494
20240511,Saturday,St James Street,2396,2386
20240511,Saturday,St James's Park,10580,11716
20240511,Saturday,St Johns Wood,7184,7604
20240511,Saturday,St Pauls,10040,9337
20240511,Saturday,Stamford Brook,2935,2716
20240511,Saturday,Stamford Hill,913,703
20240511,Saturday,Stanmore,3191,2274
20240511,Saturday,Star Lane DLR,968,913
20240511,Saturday,Stepney Green,6107,5496
20240511,Saturday,Stockwell,11773,10667
20240511,Saturday,Stoke Newington,2049,1654
20240511,Saturday,Stonebridge Park,3034,2863
20240511,Saturday,Stratford,92960,95855
20240511,Saturday,Stratford High Street,1017,1174
20240511,Saturday,Stratford International,3808,3270
20240511,Saturday,Sudbury Hill,2122,2005
20240511,Saturday,Sudbury Town,2191,1933
20240511,Saturday,Surrey Quays,7179,6385
20240511,Saturday,Swiss Cottage,6647,6611
20240511,Saturday,Sydenham SR,4089,4024
20240511,Saturday,Taplow,312,238
20240511,Saturday,Temple,5583,5823
20240511,Saturday,Theobalds Grove,1223,952
20240511,Saturday,Theydon Bois,1286,1333
20240511,Saturday,Tooting Bec,8899,8699
20240511,Saturday,Tooting Broadway,17491,17260
20240511,Saturday,Tottenham Court Road,89198,90035
20240511,Saturday,Tottenham Hale,20241,18257
20240511,Saturday,Totteridge & Whetstone,2905,2804
20240511,Saturday,Tower Gateway,2976,3040
20240511,Saturday,Tower Hill,28640,30830
20240511,Saturday,Tufnell Park,7103,6424
20240511,Saturday,Turkey Street,1272,950
20240511,Saturday,Turnham Green,6579,5677
20240511,Saturday,Turnpike Lane,11836,11717
20240511,Saturday,Twyford,469,364
20240511,Saturday,Upminster,5081,4988
20240511,Saturday,Upminster Bridge,766,810
20240511,Saturday,Upney,2815,2929
20240511,Saturday,Upper Holloway,1949,1869
20240511,Saturday,Upton Park,13451,12793
20240511,Saturday,Uxbridge,6552,5928
20240511,Saturday,Vauxhall,28205,25034
20240511,Saturday,Victoria,84118,85074
20240511,Saturday,W Silvertown,2815,2794
20240511,Saturday,Walthamstow Central,18759,17763
20240511,Saturday,Walthamstow Queens Road,1524,1581
20240511,Saturday,Wandsworth Road,843,698
20240511,Saturday,Wanstead,2917,2947
20240511,Saturday,Wanstead Park,1879,1981
20240511,Saturday,Wapping,3529,3268
20240511,Saturday,Warren Street,12201,13638
20240511,Saturday,Warwick Avenue,3952,4371
20240511,Saturday,Waterloo,81069,81457
20240511,Saturday,Watford High Street,1917,1906
20240511,Saturday,Watford Junction,5991,4886
20240511,Saturday,Watford Met,1924,1860
20240511,Saturday,Wembley Central,8169,8495
20240511,Saturday,Wembley Park,33890,35072
20240511,Saturday,West Acton,1191,1180
20240511,Saturday,West Brompton,5904,5357
20240511,Saturday,West Croydon,5343,4747
20240511,Saturday,West Drayton,4419,3949
20240511,Saturday,West Ealing,3701,3133
20240511,Saturday,West Finchley,1610,1573
20240511,Saturday,West Ham,7907,7507
20240511,Saturday,West Hampstead,11341,11939
20240511,Saturday,West Hampstead LO,8029,7705
20240511,Saturday,West Harrow,1151,912
20240511,Saturday,West India Quay,1676,1996
20240511,Saturday,West Kensington,5996,5249
20240511,Saturday,West Ruislip,1725,1779
20240511,Saturday,Westbourne Park,5472,4550
20240511,Saturday,Westferry,3991,3243
20240511,Saturday,Westminster,27582,29975
20240511,Saturday,White City,8806,9166
20240511,Saturday,White Hart Lane,10163,10696
20240511,Saturday,Whitechapel,21853,22304
20240511,Saturday,Willesden Green,7196,7912
20240511,Saturday,Willesden Junction,5704,5327
20240511,Saturday,Wimbledon,20341,20257
20240511,Saturday,Wimbledon Park,2842,2784
20240511,Saturday,Wood Green,13417,13387
20240511,Saturday,Wood Lane,6441,6797
20240511,Saturday,Wood Street,2696,2527
20240511,Saturday,Woodford,6175,5787
20240511,Saturday,Woodgrange Park,1281,1177
20240511,Saturday,Woodside Park,3159,2616
20240511,Saturday,Woolwich Arsenal DLR,7131,7264
20240511,Saturday,Woolwich Arsenal NR,1434,1199
20240511,Saturday,Woolwich EL,16815,15614
20240512,Sunday,Abbey Road DLR,520,508
20240512,Sunday,Abbey Wood,8799,8230
20240512,Sunday,Acton Central,1728,1669
20240512,Sunday,Acton Main Line,2118,2162
20240512,Sunday,Acton Town,4607,4845
20240512,Sunday,Aldgate,5026,5656
20240512,Sunday,Aldgate East,12425,10991
20240512,Sunday,All Saints,841,778
20240512,Sunday,Alperton,2793,2988
20240512,Sunday,Amersham,1579,1408
20240512,Sunday,Anerley,12,1
20240512,Sunday,Angel,9237,9702
20240512,Sunday,Archway,6533,6220
20240512,Sunday,Arnos Grove,3238,3131
20240512,Sunday,Arsenal,1408,882
20240512,Sunday,Baker Street,22812,22471
20240512,Sunday,Balham,9425,8894
20240512,Sunday,Bank,8832,9890
20240512,Sunday,Barbican,3509,3531
20240512,Sunday,Barking,15738,15492
20240512,Sunday,Barking Riverside,326,429
20240512,Sunday,Barkingside,843,928
20240512,Sunday,Barons Court,4490,4398
20240512,Sunday,Battersea Power Station,9360,8600
20240512,Sunday,Bayswater,5650,4638
20240512,Sunday,Beckton,1158,1145
20240512,Sunday,Beckton Park,267,262
20240512,Sunday,Becontree,2306,2355
20240512,Sunday,Belsize Park,4443,4594
20240512,Sunday,Bermondsey,6693,6618
20240512,Sunday,Bethnal Green,10979,10257
20240512,Sunday,Bethnal Green NR,829,788
20240512,Sunday,Blackfriars,9265,8319
20240512,Sunday,Blackhorse Road,10058,9816
20240512,Sunday,Blackwall,953,764
20240512,Sunday,Bond Street,28963,30346
20240512,Sunday,Borough,3246,3507
20240512,Sunday,Boston Manor,1196,1220
20240512,Sunday,Bounds Green,4045,4097
20240512,Sunday,Bow Church,1785,1665
20240512,Sunday,Bow Road,4280,4292
20240512,Sunday,Brent Cross,1758,1599
20240512,Sunday,Brentwood,1833,1828
20240512,Sunday,Brixton,22136,22273
20240512,Sunday,Brockley,5,7
20240512,Sunday,Bromley-by-Bow,4023,4034
20240512,Sunday,Brondesbury,2448,2456
20240512,Sunday,Brondesbury Park,985,1048
20240512,Sunday,Bruce Grove,1236,1083
20240512,Sunday,Buckhurst Hill,1346,1324
20240512,Sunday,Burnham Bucks,416,471
20240512,Sunday,Burnt Oak,2805,2627
20240512,Sunday,Bush Hill Park,721,754
20240512,Sunday,Bushey,654,528
20240512,Sunday,Caledonian Road,4032,3902
20240512,Sunday,Caledonian Road & Barnsbury,1423,1434
20240512,Sunday,Cambridge Heath,1124,1250
20240512,Sunday,Camden Road,4314,4369
20240512,Sunday,Camden Town,26371,27390
20240512,Sunday,Canada Water,10627,10624
20240512,Sunday,Canary Wharf,23713,23234
20240512,Sunday,Canary Wharf DLR,5783,5824
20240512,Sunday,Canary Wharf EL,12362,12958
20240512,Sunday,Canning Town,14833,14545
20240512,Sunday,Cannon Street,1949,1648
20240512,Sunday,Canonbury,2890,3121
20240512,Sunday,Canons Park,2548,2477
20240512,Sunday,Carpenders Park,841,898
20240512,Sunday,Chadwell Heath,3729,3660
20240512,Sunday,Chalfont & Latimer,859,835
20240512,Sunday,Chalk Farm,7284,6374
20240512,Sunday,Chancery Lane,2316,2559
20240512,Sunday,Charing Cross,15912,14687
20240512,Sunday,Chesham,909,843
20240512,Sunday,Cheshunt,1396,1532
20240512,Sunday,Chigwell,183,213
20240512,Sunday,Chingford,1687,1716
20240512,Sunday,Chiswick Park,1494,1655
20240512,Sunday,Chorleywood,655,586
20240512,Sunday,Clapham Common,8046,9053
20240512,Sunday,Clapham High Street,1201,1126
20240512,Sunday,Clapham Junction,16058,17022
20240512,Sunday,Clapham North,4894,5042
20240512,Sunday,Clapham South,5174,5401
20240512,Sunday,Clapton,1578,1585
20240512,Sunday,Cockfosters,1584,1728
20240512,Sunday,Colindale,6101,5861
20240512,Sunday,Colliers Wood,5587,5357
20240512,Sunday,Covent Garden,12491,14993
20240512,Sunday,Crossharbour,2481,2005
20240512,Sunday,Crouch Hill,925,1026
20240512,Sunday,Croxley,638,648
20240512,Sunday,Crystal Palace,1566,1596
20240512,Sunday,Custom House DLR,2527,1966
20240512,Sunday,Custom House EL,8346,8643
20240512,Sunday,Cutty Sark,10005,8444
20240512,Sunday,Cyprus,522,529
20240512,Sunday,Dagenham East,2448,2299
20240512,Sunday,Dagenham Heathway,4360,4361
20240512,Sunday,Dalston Junction,5141,5267
20240512,Sunday,Dalston Kingsland,5346,5660
20240512,Sunday,Debden,1218,1284
20240512,Sunday,Denmark Hill,2811,2871
20240512,Sunday,Deptford Bridge,1908,1709
20240512,Sunday,Devons Road,1615,1506
20240512,Sunday,Dollis Hill,3207,2877
20240512,Sunday,Ealing Broadway,13446,14142
20240512,Sunday,Ealing Common,2013,2048
20240512,Sunday,Earls Court,17055,16205
20240512,Sunday,East Acton,2578,2532
20240512,Sunday,East Finchley,4064,4205
20240512,Sunday,East Ham,11571,11109
20240512,Sunday,East India,1966,1786
20240512,Sunday,East Putney,4871,4904
20240512,Sunday,Eastcote,1674,1659
20240512,Sunday,Edgware,3912,3778
20240512,Sunday,Edgware Road B,3064,3154
20240512,Sunday,Edgware Road C&H,5648,5143
20240512,Sunday,Edmonton Green,2424,2613
20240512,Sunday,Elephant & Castle,12452,12344
20240512,Sunday,Elm Park,2074,2097
20240512,Sunday,Elverson Road,834,706
20240512,Sunday,Embankment,17558,15836
20240512,Sunday,Emerson Park,105,42
20240512,Sunday,Enfield Town,1491,1470
20240512,Sunday,Epping,2520,2632
20240512,Sunday,Euston,32511,31143
20240512,Sunday,Euston NR,5323,5763
20240512,Sunday,Euston Square,8603,8540
20240512,Sunday,Fairlop,855,850
20240512,Sunday,Farringdon,23388,21866
20240512,Sunday,Finchley Central,3893,3838
20240512,Sunday,Finchley Road,7344,6942
20240512,Sunday,Finchley Road & Frognal,1809,1722
20240512,Sunday,Finsbury Park,19184,19099
20240512,Sunday,Forest Gate,5202,5021
20240512,Sunday,Forest Hill,1,13
20240512,Sunday,Fulham Broadway,5594,5244
20240512,Sunday,Gallions Reach,1259,1164
20240512,Sunday,Gants Hill,4060,4124
20240512,Sunday,Gidea Park,2021,2029
20240512,Sunday,Gloucester Road,11364,10112
20240512,Sunday,Golders Green,6134,6239
20240512,Sunday,Goldhawk Road,1704,1760
20240512,Sunday,Goodge Street,2693,2975
20240512,Sunday,Goodmayes,3533,3436
20240512,Sunday,Gospel Oak,4240,3981
20240512,Sunday,Grange Hill,226,195
20240512,Sunday,Great Portland Street,4150,3821
20240512,Sunday,Green Park,24241,28894
20240512,Sunday,Greenford,2446,2391
20240512,Sunday,Greenwich,3390,3228
20240512,Sunday,Gunnersbury,2891,2909
20240512,Sunday,Hackney Central,6010,6379
20240512,Sunday,Hackney Downs,1889,2140
20240512,Sunday,Hackney Wick,4396,4653
20240512,Sunday,Haggerston,3375,3476
20240512,Sunday,Hainault,2180,2275
20240512,Sunday,Hammersmith C&H,7996,7975
20240512,Sunday,Hammersmith D&P,20662,20216
20240512,Sunday,Hampstead,5064,6780
20240512,Sunday,Hampstead Heath,7462,7553
20240512,Sunday,Hanger Lane,2341,2013
20240512,Sunday,Hanwell,1322,1192
20240512,Sunday,Harlesden,1727,1853
20240512,Sunday,Harold Wood,2120,1910
20240512,Sunday,Harringay Green Lanes,1475,1540
20240512,Sunday,Harrow & Wealdstone,3065,2867
20240512,Sunday,Harrow-on-the-Hill,7900,8269
20240512,Sunday,Hatch End,456,538
20240512,Sunday,Hatton Cross,3458,3765
20240512,Sunday,Hayes & Harlington,6420,6425
20240512,Sunday,Headstone Lane,335,329
20240512,Sunday,Heathrow T2&3 TfL Rail/HEx,9256,6849
20240512,Sunday,Heathrow T4 TfL Rail/HEx,2583,1907
20240512,Sunday,Heathrow T5 TfL Rail/HEx,5048,3988
20240512,Sunday,Heathrow Terminal 4,2693,2507
20240512,Sunday,Heathrow Terminal 5,7230,6536
20240512,Sunday,Heathrow Terminals 2&3,10193,9708
20240512,Sunday,Hendon Central,4560,4167
20240512,Sunday,Heron Quays,3256,3666
20240512,Sunday,High Barnet,2642,2633
20240512,Sunday,High Street Kensington,10315,9309
20240512,Sunday,Highams Park,1731,1939
20240512,Sunday,Highbury & Islington,14140,15617
20240512,Sunday,Highgate,3954,4083
20240512,Sunday,Hillingdon,1591,1577
20240512,Sunday,Holborn,11751,11707
20240512,Sunday,Holland Park,3289,3416
20240512,Sunday,Holloway Road,4588,4611
20240512,Sunday,Homerton,3627,3808
20240512,Sunday,Honor Oak Park,6,6
20240512,Sunday,Hornchurch,1077,1172
20240512,Sunday,Hounslow Central,3174,3164
20240512,Sunday,Hounslow East,3475,3684
20240512,Sunday,Hounslow West,3463,3498
20240512,Sunday,Hoxton,4223,4984
20240512,Sunday,Hyde Park Corner,7064,7783
20240512,Sunday,Ickenham,845,885
20240512,Sunday,Ilford,9156,9100
20240512,Sunday,Imperial Wharf,1479,1436
20240512,Sunday,Island Gardens,2286,1589
20240512,Sunday,Iver,156,153
20240512,Sunday,Kennington,5086,5101
20240512,Sunday,Kensal Green,1569,1601
20240512,Sunday,Kensal Rise,2166,2214
20240512,Sunday,Kensington Olympia,1428,1350
20240512,Sunday,Kentish Town,905,841
20240512,Sunday,Kentish Town West,1983,2006
20240512,Sunday,Kenton,1371,1528
20240512,Sunday,Kew Gardens,6107,6186
20240512,Sunday,Kilburn,5632,5556
20240512,Sunday,Kilburn High Road,722,771
20240512,Sunday,Kilburn Park,2507,2431
20240512,Sunday,King George V,1066,932
20240512,Sunday,Kings Cross St Pancras,89139,88655
20240512,Sunday,Kingsbury,3725,3581
20240512,Sunday,Knightsbridge,15106,12621
20240512,Sunday,Ladbroke Grove,6550,6747
20240512,Sunday,Lambeth North,2615,2447
20240512,Sunday,Lancaster Gate,4993,4676
20240512,Sunday,Langdon Park,1877,1693
20240512,Sunday,Langley Berks,447,423
20240512,Sunday,Latimer Road,1874,1826
20240512,Sunday,Leicester Square,30102,27110
20240512,Sunday,Lewisham DLR,4685,4062
20240512,Sunday,Leyton,8119,7981
20240512,Sunday,Leyton Midland Road,1403,1374
20240512,Sunday,Leytonstone,6244,7177
20240512,Sunday,Leytonstone High Road,1109,1018
20240512,Sunday,Limehouse DLR,4169,4017
20240512,Sunday,Liverpool St NR,13943,11868
20240512,Sunday,Liverpool Street,39526,42277
20240512,Sunday,London Bridge,47401,47147
20240512,Sunday,London City Airport,2586,2381
20240512,Sunday,London Fields,1983,2280
20240512,Sunday,Loughton,2114,2252
20240512,Sunday,Maida Vale,2547,2677
20240512,Sunday,Maidenhead,1063,992
20240512,Sunday,Manor House,6532,6689
20240512,Sunday,Manor Park,4003,3805
20240512,Sunday,Mansion House,3037,2935
20240512,Sunday,Marble Arch,11266,10613
20240512,Sunday,Maryland,3636,3265
20240512,Sunday,Marylebone,7598,7381
20240512,Sunday,Mile End,9973,10194
20240512,Sunday,Mill Hill East,986,1092
20240512,Sunday,Monument,7419,6488
20240512,Sunday,Moor Park,474,525
20240512,Sunday,Moorgate,8779,9816
20240512,Sunday,Morden,8156,7935
20240512,Sunday,Mornington Crescent,2331,1835
20240512,Sunday,Mudchute,1557,1499
20240512,Sunday,Neasden,2431,2268
20240512,Sunday,New Cross,2280,2846
20240512,Sunday,New Cross Gate,6116,6103
20240512,Sunday,Newbury Park,3061,2923
20240512,Sunday,Nine Elms,3962,3827
20240512,Sunday,North Acton,4881,4908
20240512,Sunday,North Ealing,503,477
20240512,Sunday,North Greenwich,23587,24226
20240512,Sunday,North Harrow,1161,1120
20240512,Sunday,North Wembley,1194,1155
20240512,Sunday,Northfields,2199,2262
20240512,Sunday,Northolt,3363,3240
20240512,Sunday,Northwick Park,2538,2383
20240512,Sunday,Northwood,1664,1623
20240512,Sunday,Northwood Hills,1206,1167
20240512,Sunday,Norwood Junction,2,109
20240512,Sunday,Notting Hill Gate,12207,13798
20240512,Sunday,Oakwood,2273,2264
20240512,Sunday,Old Street,11760,11645
20240512,Sunday,Osterley,1533,1650
20240512,Sunday,Oval,5997,5917
20240512,Sunday,Oxford Circus,36923,41382
20240512,Sunday,Paddington,35796,32441
20240512,Sunday,Paddington EL,20436,18442
20240512,Sunday,Park Royal,1507,1511
20240512,Sunday,Parsons Green,4234,4286
20240512,Sunday,Peckham Rye,5153,5508
20240512,Sunday,Perivale,1268,1355
20240512,Sunday,Piccadilly Circus,23797,21401
20240512,Sunday,Pimlico,6487,6884
20240512,Sunday,Pinner,1724,1668
20240512,Sunday,Plaistow,4689,4511
20240512,Sunday,Pontoon Dock DLR,2596,2593
20240512,Sunday,Poplar,772,690
20240512,Sunday,Preston Road,2196,2137
20240512,Sunday,Prince Regent,1205,799
20240512,Sunday,Pudding Mill Lane,3412,2988
20240512,Sunday,Putney Bridge,4361,4642
20240512,Sunday,Queens Park,3936,4044
20240512,Sunday,Queens Rd Peckham,2750,2941
20240512,Sunday,Queensbury,2934,2643
20240512,Sunday,Queensway,7190,6867
20240512,Sunday,Ravenscourt Park,2399,2354
20240512,Sunday,Rayners Lane,3142,3250
20240512,Sunday,Reading,956,963
20240512,Sunday,Rectory Road,882,997
20240512,Sunday,Redbridge,1775,1739
20240512,Sunday,Regents Park,2383,3222
20240512,Sunday,Richmond,15176,15193
20240512,Sunday,Rickmansworth,1341,1413
20240512,Sunday,Roding Valley,98,107
20240512,Sunday,Romford,7397,7577
20240512,Sunday,Rotherhithe,1716,1631
20240512,Sunday,Royal Albert,1186,1021
20240512,Sunday,Royal Oak,2183,2079
20240512,Sunday,Royal Victoria,2169,1603
20240512,Sunday,Ruislip,1788,1773
20240512,Sunday,Ruislip Gardens,575,561
20240512,Sunday,Ruislip Manor,1118,1199
20240512,Sunday,Russell Square,7594,7370
20240512,Sunday,Seven Kings,3405,3114
20240512,Sunday,Seven Sisters,13810,13270
20240512,Sunday,Shadwell DLR,4096,4272
20240512,Sunday,Shadwell LO,3972,3652
20240512,Sunday,Shenfield,1845,1806
20240512,Sunday,Shepherds Bush,10724,10018
20240512,Sunday,Shepherds Bush LO,4209,4484
20240512,Sunday,Shepherds Bush Market,3284,3090
20240512,Sunday,Shoreditch High Street,6899,7181
20240512,Sunday,Silver Street,1563,1381
20240512,Sunday,Sloane Square,12010,12168
20240512,Sunday,Slough,1800,1635
20240512,Sunday,Snaresbrook,1276,1355
20240512,Sunday,South Acton,724,711
20240512,Sunday,South Ealing,2010,1983
20240512,Sunday,South Hampstead,462,422
20240512,Sunday,South Harrow,1784,1942
20240512,Sunday,South Kensington,24135,26533
20240512,Sunday,South Kenton,575,555
20240512,Sunday,South Quay,2469,2335
20240512,Sunday,South Ruislip,1218,1158
20240512,Sunday,South Tottenham,1613,1546
20240512,Sunday,South Wimbledon,3264,3211
20240512,Sunday,South Woodford,3179,3385
20240512,Sunday,Southall,6294,6227
20240512,Sunday,Southbury,639,765
20240512,Sunday,Southfields,4092,4092
20240512,Sunday,Southgate,3448,3792
20240512,Sunday,Southwark,6537,6274
20240512,Sunday,St James Street,1196,1292
20240512,Sunday,St James's Park,8315,10409
20240512,Sunday,St Johns Wood,5275,5607
20240512,Sunday,St Pauls,5486,5190
20240512,Sunday,Stamford Brook,1882,1902
20240512,Sunday,Stamford Hill,565,576
20240512,Sunday,Stanmore,5026,4693
20240512,Sunday,Star Lane DLR,751,826
20240512,Sunday,Stepney Green,4469,4442
20240512,Sunday,Stockwell,7403,7111
20240512,Sunday,Stoke Newington,1256,1207
20240512,Sunday,Stonebridge Park,2027,1938
20240512,Sunday,Stratford,53334,53460
20240512,Sunday,Stratford High Street,426,488
20240512,Sunday,Stratford International,2565,2293
20240512,Sunday,Sudbury Hill,1365,1452
20240512,Sunday,Sudbury Town,1630,1473
20240512,Sunday,Surrey Quays,4358,3995
20240512,Sunday,Swiss Cottage,4734,4586
20240512,Sunday,Taplow,209,196
20240512,Sunday,Temple,3310,3017
20240512,Sunday,Theobalds Grove,454,513
20240512,Sunday,Theydon Bois,623,691
20240512,Sunday,Tooting Bec,5596,5922
20240512,Sunday,Tooting Broadway,11097,11140
20240512,Sunday,Tottenham Court Road,49445,49870
20240512,Sunday,Tottenham Hale,14751,14211
20240512,Sunday,Totteridge & Whetstone,1706,1700
20240512,Sunday,Tower Gateway,2320,2206
20240512,Sunday,Tower Hill,20516,21070
